sku,nome,categoria,cor,tamanho,preco,custo,estoque_minimo,loja,quantidade
VTX-CLC-003,Calça Slim Sync,calca,cinza chumbo,G,189.90,65.00,3,Shopping Curitiba - PR,6
VTX-CLC-003,Calça Slim Sync,calca,cinza chumbo,GG,189.90,65.00,3,Shopping Curitiba - PR,1
VTX-CLC-003,Calça Slim Sync,calca,cinza chumbo,PP,189.90,65.00,3,Rua XV de Novembro - PR,2
VTX-CLC-003,Calça Slim Sync,calca,cinza chumbo,P,189.90,65.00,3,Rua XV de Novembro - PR,9
VTX-CLC-003,Calça Slim Sync,calca,cinza chumbo,M,189.90,65.00,3,Rua XV de Novembro - PR,11
VTX-CLC-003,Calça Slim Sync,calca,cinza chumbo,G,189.90,65.00,3,Rua XV de Novembro - PR,5
VTX-CLC-003,Calça Slim Sync,calca,cinza chumbo,GG,189.90,65.00,3,Rua XV de Novembro - PR,1
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,PP,209.90,72.00,2,Av. Paulista - SP,4
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,P,209.90,72.00,2,Av. Paulista - SP,16
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,M,209.90,72.00,2,Av. Paulista - SP,19
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,G,209.90,72.00,2,Av. Paulista - SP,10
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,GG,209.90,72.00,2,Av. Paulista - SP,4
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,PP,209.90,72.00,2,Shopping Ibirapuera - SP,3
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,P,209.90,72.00,2,Shopping Ibirapuera - SP,14
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,M,209.90,72.00,2,Shopping Ibirapuera - SP,17
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,G,209.90,72.00,2,Shopping Ibirapuera - SP,9
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,GG,209.90,72.00,2,Shopping Ibirapuera - SP,3
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,PP,209.90,72.00,2,Rua Oscar Freire - SP,3
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,P,209.90,72.00,2,Rua Oscar Freire - SP,12
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,M,209.90,72.00,2,Rua Oscar Freire - SP,15
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,G,209.90,72.00,2,Rua Oscar Freire - SP,8
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,GG,209.90,72.00,2,Rua Oscar Freire - SP,2
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,PP,209.90,72.00,2,Shopping Morumbi - SP,2
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,P,209.90,72.00,2,Shopping Morumbi - SP,11
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,M,209.90,72.00,2,Shopping Morumbi - SP,13
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,G,209.90,72.00,2,Shopping Morumbi - SP,7
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,GG,209.90,72.00,2,Shopping Morumbi - SP,2
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,PP,209.90,72.00,2,Shopping Anália Franco - SP,2
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,P,209.90,72.00,2,Shopping Anália Franco - SP,10
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,M,209.90,72.00,2,Shopping Anália Franco - SP,12
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,G,209.90,72.00,2,Shopping Anália Franco - SP,6
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,GG,209.90,72.00,2,Shopping Anália Franco - SP,1
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,PP,209.90,72.00,2,Barra Shopping - RJ,2
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,P,209.90,72.00,2,Barra Shopping - RJ,10
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,M,209.90,72.00,2,Barra Shopping - RJ,12
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,G,209.90,72.00,2,Barra Shopping - RJ,6
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,GG,209.90,72.00,2,Barra Shopping - RJ,1
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,PP,209.90,72.00,2,Shopping Tijuca - RJ,2
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,P,209.90,72.00,2,Shopping Tijuca - RJ,9
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,M,209.90,72.00,2,Shopping Tijuca - RJ,11
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,G,209.90,72.00,2,Shopping Tijuca - RJ,5
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,GG,209.90,72.00,2,Shopping Tijuca - RJ,1
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,PP,209.90,72.00,2,Shopping Curitiba - PR,2
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,P,209.90,72.00,2,Shopping Curitiba - PR,9
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,M,209.90,72.00,2,Shopping Curitiba - PR,11
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,G,209.90,72.00,2,Shopping Curitiba - PR,5
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,GG,209.90,72.00,2,Shopping Curitiba - PR,1
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,PP,209.90,72.00,2,Shopping Mueller - PR,1
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,P,209.90,72.00,2,Shopping Mueller - PR,8
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,M,209.90,72.00,2,Shopping Mueller - PR,10
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,G,209.90,72.00,2,Shopping Mueller - PR,4
VTX-CLC-004,Calça Wide Lag Protocol,calca,bege,GG,209.90,72.00,2,Shopping Mueller - PR,1
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Av. Paulista - SP,22
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Shopping Ibirapuera - SP,19
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Shopping Eldorado - SP,15
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Rua Oscar Freire - SP,14
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Shopping Morumbi - SP,13
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Shopping Center Norte - SP,12
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Jardins - SP,12
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Shopping Anália Franco - SP,10
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Shopping RioSul - RJ,14
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Barra Shopping - RJ,12
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Shopping Tijuca - RJ,9
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Village Mall - RJ,11
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Shopping Curitiba - PR,10
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Pátio Batel - PR,9
VTX-BON-001,Boné Snapback Node,bone,preto,U,79.90,28.00,8,Shopping Iguatemi - SC,7
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Av. Paulista - SP,20
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Shopping Ibirapuera - SP,18
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Shopping Eldorado - SP,14
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Rua Oscar Freire - SP,13
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Shopping Center Norte - SP,11
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Shopping Anália Franco - SP,9
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Shopping RioSul - RJ,13
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Barra Shopping - RJ,11
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Shopping Tijuca - RJ,8
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Shopping Curitiba - PR,9
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Shopping Mueller - PR,7
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Rua XV de Novembro - PR,6
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Shopping Iguatemi - SC,6
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Beiramar Shopping - SC,5
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Shopping Itaguaçu - SC,5
VTX-BON-002,Boné Dad Hat Kernel,bone,bege,U,69.90,24.00,8,Norte Shopping Floripa - SC,4
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Av. Paulista - SP,18
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Shopping Ibirapuera - SP,16
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Shopping Eldorado - SP,12
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Rua Oscar Freire - SP,12
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Shopping Morumbi - SP,10
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Jardins - SP,10
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Shopping Anália Franco - SP,8
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Shopping RioSul - RJ,11
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Barra Shopping - RJ,9
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Village Mall - RJ,9
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Shopping Curitiba - PR,8
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Pátio Batel - PR,7
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Shopping Mueller - PR,5
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Beiramar Shopping - SC,5
VTX-BON-003,Boné Trucker Mesh,bone,preto e branco,U,74.90,26.00,6,Norte Shopping Floripa - SC,4
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Av. Paulista - SP,17
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Shopping Ibirapuera - SP,15
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Shopping Eldorado - SP,12
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Shopping Center Norte - SP,10
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Shopping Morumbi - SP,10
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Shopping Anália Franco - SP,8
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Shopping RioSul - RJ,10
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Barra Shopping - RJ,8
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Shopping Tijuca - RJ,6
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Village Mall - RJ,7
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Shopping Curitiba - PR,7
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Pátio Batel - PR,6
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Rua XV de Novembro - PR,5
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Shopping Iguatemi - SC,4
VTX-BON-004,Boné Five Panel Debug,bone,verde militar,U,84.90,30.00,5,Beiramar Shopping - SC,4
